A2,A3,A8,A11,A14,A15,A1_a,A1_b,A4_l,A4_u,A4_y,A5_g,A5_gg,A5_p,A6_aa,A6_c,A6_cc,A6_d,A6_e,A6_ff,A6_i,A6_j,A6_k,A6_m,A6_q,A6_r,A6_w,A6_x,A7_bb,A7_dd,A7_ff,A7_h,A7_j,A7_n,A7_o,A7_v,A7_z,A9_f,A9_t,A10_f,A10_t,A12_f,A12_t,A13_g,A13_p,A13_s,approved
-0.7960172738249833,-0.7897641040508749,-0.017465391566334695,-0.49388662129815225,-0.3229138481505808,-0.19541333903198896,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,1.9302920497324425,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,2.0,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,1.0475039081979456,-1.0475039081979456,0.8641964146176347,-0.8641964146176347,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-0.13450585451061825,-0.5877359657185329,0.631441079705951,-0.49388662129815225,0.4442360628921157,-0.1569985321293649,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,1.9302920497324425,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,2.0,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,0.8641964146176347,-0.8641964146176347,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
0.5683500285108942,0.24952492597719264,-0.365841446419889,-0.49388662129815225,-1.0668167921919833,-0.19541333903198896,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,3.539690913724796,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,0.8641964146176347,-0.8641964146176347,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
1.397770596350206,0.25756584690584305,-0.6529152770288265,-0.49388662129815225,-1.0668167921919833,0.32126581380830455,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,3.539690913724796,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,1.0475039081979456,-1.0475039081979456,0.8641964146176347,-0.8641964146176347,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
1.2079235691235068,1.1541285304503655,0.8302995144506837,0.9466160241547917,-1.0668167921919833,-0.19541333903198896,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,2.8010986855435576,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
0.43503522716947896,-0.06909656582058048,-0.5901178765831214,1.563974300777482,0.7929405679115232,-0.19541333903198896,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,-1.7837651700316897,1.7980903298655015,-1.7837651700316897,-0.0539163866017192,1.7980903298655015,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,3.539690913724796,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-0.27541453694110174,-0.7807180680061432,-0.37780285602859476,0.12347165532453808,1.234632940936106,-0.19541333903198896,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,4.142208919989684,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-0.6972968196670997,0.22439704807516006,0.2830650248523967,1.563974300777482,-0.36940778215316844,-0.1483552005762745,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,2.8010986855435576,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-0.8171113879612832,-0.906357457516306,-0.4660182518927995,-0.49388662129815225,-1.0668167921919833,-0.19541333903198896,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,4.69041575982343,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,2.0,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,0.8641964146176347,-0.8641964146176347,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-1.041552762371514,0.7691694409912266,-0.44060025647429985,0.9466160241547917,-0.5088895841609314,-0.19541333903198896,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,3.978601298532303,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,2.0,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-0.5496380207130004,1.304895797862561,0.08271141390657576,3.004476946230426,0.09553155787270823,0.036612094659860324,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,1.9302920497324425,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-0.6972968196670997,-0.7555901901041105,-0.41518226105580014,-0.49388662129815225,0.6767057329050541,-0.19541333903198896,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,1.9302920497324425,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,0.8641964146176347,-0.8641964146176347,0.9191951838952686,-0.9191951838952687,-3.1008683647302115,-0.10830607221477648,3.332456024900365,1
1.3699263656902902,0.651570972409714,1.6900258300764077,0.7408299319472283,-1.0668167921919833,0.04659994445454258,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,1.9302920497324425,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-0.3454469958736172,1.9582206233154082,0.257647029433897,-0.2881005290905888,-0.36940778215316844,-0.19330052465234462,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,4.142208919989684,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,2.0,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
0.8147292816228772,0.350036437585323,-0.5153590665287107,0.12347165532453808,-0.22411423839508196,-0.19541333903198896,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,2.8010986855435576,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
-1.3233701272324807,-0.8390147447388587,-0.21632382631106742,-0.08231443688302535,-0.4856426171596376,-0.19541333903198896,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,1.9302920497324425,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,2.0,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
1.3066440232813905,1.6566860884910173,0.8796403290865948,1.3581882085699186,-1.0668167921919833,-0.19541333903198896,1.5118578920369088,-1.5118578920369088,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,3.2703081283324495,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,3.2703081283324495,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
2.1149704769844027,2.762312716180451,3.8206519166271153,3.004476946230426,-1.0668167921919833,-0.19541333903198896,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,4.69041575982343,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,3.2703081283324495,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
2.1858467004823705,0.7520824840178443,1.42836999488597,0.12347165532453808,-1.0668167921919833,-0.19541333903198896,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,5.157518783291051,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,-0.31974430679097265,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,2.0,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,-1.2028335340512826,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,0.9191951838952686,-0.9191951838952687,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
0.8915118570790085,-0.7475492691754602,0.8302995144506837,0.7408299319472283,1.839054082969746,1.7253270060992136,-0.6614378277661477,0.6614378277661477,-0.0539163866017192,0.560611910581388,-0.5561455858976788,0.560611910581388,-0.0539163866017192,-0.5561455858976788,-0.29138575870717925,-0.5180563221708393,-0.25134461207985276,-0.21320071635561044,-0.19389168358237036,-0.2884484560089382,-0.30578158410715456,-0.12126781251816651,-0.28251054240996026,-0.24141708429387726,-0.3570027736477083,-0.06608186004550898,3.127499000799201,-0.24141708429387726,-0.30578158410715456,-0.0936585811581694,-0.30007897854553045,-0.5,-0.10830607221477648,-0.07636035483212125,-0.0539163866017192,0.8313702367707393,-0.10830607221477648,-0.9546503761693188,0.9546503761693188,-1.1571443517761548,1.1571443517761548,-1.0879082239773117,1.0879082239773117,0.32249030993194194,-0.10830607221477648,-0.30007897854553045,1
